repo_id,repo_id,repo_name,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,months_not_zero
44197086,44197086,Azure/usql,0.0,339.0,339.0,339.0,907.0,907.0,907.0,2142.0,2142.0,2398.0,2398.0,2398.0,2508.0,2508.0,2614.0,2614.0,2614.0,2614.0,2614.0,2614.0,2678.0,2678.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,8.0
44423760,44423760,Azure/go-ntlmssp,0.0,0.0,0.0,0.0,0.0,0.0,869.0,869.0,869.0,869.0,869.0,869.0,869.0,869.0,869.0,985.0,985.0,985.0,985.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1671.0,1671.0,6.0
44565427,44565427,Azure/azure-mobile-apps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,872.0,872.0,872.0,872.0,2122.0,13617.0,15557.0,17138.0,18373.0,24281.0,24281.0,8.0
44776068,44776068,Azure/AzureStack-QuickStart-Templates,0.0,0.0,0.0,0.0,657.0,1748.0,3283.0,4926.0,6043.0,6043.0,6043.0,6116.0,6226.0,6226.0,6226.0,6226.0,6226.0,6226.0,6226.0,6226.0,6290.0,6290.0,6290.0,6290.0,6397.0,6397.0,6397.0,6397.0,6533.0,6639.0,6791.0,6918.0,6918.0,7073.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0,7624.0,7624.0,7624.0,7624.0,7624.0,7624.0,7624.0,16.0
44986892,44986892,Azure/azure-c-shared-utility,4702.0,7893.0,12637.0,15771.0,19066.0,20816.0,23606.0,26600.0,31936.0,37012.0,38843.0,40484.0,42377.0,44550.0,48685.0,50064.0,51971.0,54350.0,55197.0,56686.0,57832.0,61913.0,62709.0,62783.0,62783.0,62998.0,63963.0,65835.0,68432.0,68432.0,68432.0,69844.0,71418.0,72687.0,73921.0,73921.0,73921.0,76014.0,78500.0,78500.0,78500.0,78500.0,78500.0,78606.0,78606.0,82681.0,84445.0,85723.0,88159.0,88159.0,90389.0,90587.0,95100.0,97365.0,99227.0,101890.0,104017.0,104017.0,106459.0,106459.0,47.0
45061975,45061975,Azure/Azure-vpn-config-samples,0.0,0.0,0.0,0.0,0.0,1091.0,2071.0,2071.0,3351.0,3564.0,3564.0,3564.0,3564.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,3663.0,5.0
4576639,4576639,Azure/WALinuxAgent,236.0,584.0,1575.0,2450.0,3196.0,4399.0,5601.0,7516.0,8633.0,8633.0,8633.0,8706.0,8706.0,8805.0,8805.0,8805.0,8906.0,8906.0,8995.0,8995.0,9128.0,9327.0,9425.0,9499.0,9499.0,9605.0,9605.0,9697.0,9697.0,9697.0,9697.0,9697.0,9817.0,9817.0,9943.0,9943.0,9943.0,9943.0,10267.0,10267.0,10425.0,10582.0,10582.0,10582.0,10582.0,10582.0,10582.0,10817.0,10817.0,10817.0,10817.0,11015.0,11015.0,11015.0,11015.0,11015.0,11206.0,11206.0,11206.0,11365.0,28.0
45963582,45963582,Azure/azure-mobile-apps-ios-client,0.0,0.0,0.0,0.0,657.0,2308.0,3399.0,3399.0,4516.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4729.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,7.0
46025102,46025102,Azure/azure-storage-ruby,0.0,0.0,747.0,1418.0,1418.0,1418.0,1418.0,2789.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4069.0,4163.0,4163.0,4163.0,4163.0,4163.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4501.0,4848.0,4848.0,4848.0,4848.0,4848.0,4848.0,4973.0,4973.0,4973.0,4973.0,4973.0,4973.0,5143.0,5143.0,5307.0,5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,5593.0,5593.0,5593.0,13.0
46075467,46075467,Azure/azure-mobile-apps-net-client,266.0,266.0,266.0,266.0,1012.0,2663.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3532.0,3659.0,3659.0,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,3837.0,3837.0,3837.0,5856.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0,7168.0,10.0
46444073,46444073,Azure/azure-mobile-apps-js-client,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,1.0
46543317,46543317,Azure/azure-uamqp-c,3000.0,5330.0,12778.0,17896.0,21448.0,23258.0,26700.0,27723.0,30566.0,34186.0,35917.0,36912.0,38731.0,40924.0,44214.0,45527.0,47249.0,49660.0,50538.0,51437.0,52439.0,54428.0,55078.0,55078.0,55078.0,55164.0,55679.0,56548.0,57381.0,57381.0,57381.0,58098.0,58693.0,58693.0,59792.0,59792.0,59792.0,59792.0,62278.0,64790.0,66995.0,66995.0,66995.0,69576.0,69576.0,73438.0,73438.0,73438.0,73438.0,73438.0,75786.0,75875.0,77281.0,77281.0,78916.0,80167.0,80167.0,80167.0,80167.0,80167.0,40.0
46835469,46835469,Azure/azure-support-scripts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,3.0
47153321,47153321,Azure/azure-mobile-apps-android-client,0.0,0.0,0.0,0.0,0.0,1091.0,1091.0,1091.0,2534.0,2534.0,2631.0,2631.0,2741.0,2741.0,2741.0,2741.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,2914.0,6.0
47300762,47300762,Azure/azure-umqtt-c,3110.0,5115.0,9264.0,11270.0,12863.0,13927.0,16118.0,17098.0,19208.0,22523.0,23858.0,24853.0,26571.0,28066.0,30666.0,31829.0,33335.0,34860.0,35430.0,36125.0,36855.0,38763.0,39339.0,39339.0,39339.0,39404.0,39884.0,41209.0,42123.0,42123.0,42123.0,43130.0,44143.0,44143.0,45242.0,45242.0,45242.0,45242.0,47728.0,50199.0,50199.0,50199.0,50199.0,50199.0,50199.0,54345.0,54345.0,54345.0,54345.0,54345.0,54345.0,54345.0,55548.0,55548.0,57183.0,58377.0,58377.0,58377.0,60501.0,60501.0,37.0
47423958,47423958,Azure/azure-iot-arduino,0.0,318.0,1272.0,1517.0,2284.0,2393.0,2393.0,2393.0,2424.0,4124.0,5039.0,5039.0,5039.0,5039.0,5053.0,5053.0,5053.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6328.0,6328.0,6328.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6589.0,6589.0,6589.0,6589.0,6589.0,6589.0,6589.0,6589.0,6589.0,6589.0,7900.0,8005.0,8005.0,8249.0,8249.0,8249.0,8249.0,8249.0,16.0
47575905,47575905,Azure/azure-mobile-apps-quickstarts,0.0,339.0,339.0,339.0,339.0,339.0,1208.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2515.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,3703.0,3703.0,3703.0,3703.0,3783.0,3783.0,3783.0,3783.0,3783.0,5363.0,5363.0,5363.0,5363.0,5363.0,5363.0,5363.0,5363.0,5363.0,8.0
49084761,49084761,Azure/azure-vm-scripts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1.0
49145686,49145686,Azure/azure-storage-php,0.0,0.0,0.0,0.0,0.0,0.0,980.0,2623.0,4392.0,4392.0,4392.0,4465.0,4465.0,4465.0,4571.0,4571.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,5051.0,5468.0,5468.0,5468.0,6158.0,6741.0,7506.0,8709.0,9853.0,11653.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,17106.0,19642.0,19642.0,23803.0,25771.0,27006.0,28965.0,28965.0,28965.0,28965.0,28965.0,31291.0,31522.0,31522.0,33892.0,33892.0,33892.0,33892.0,24.0
49535158,49535158,Azure/ref-docs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1.0
49990219,49990219,Azure/azure-mobile-apps-cordova-client,0.0,0.0,0.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,2.0
50699741,50699741,Azure/parse-server-example,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,1.0
50877831,50877831,Azure/azure-functions-ux,0.0,0.0,0.0,0.0,0.0,0.0,183.0,887.0,1274.0,1592.0,1592.0,1592.0,1855.0,1959.0,3331.0,5264.0,5610.0,7603.0,8630.0,9123.0,9832.0,10295.0,10295.0,10295.0,10295.0,10295.0,10533.0,10533.0,10622.0,10622.0,10622.0,10622.0,10622.0,10644.0,12167.0,14023.0,14251.0,14437.0,15405.0,15600.0,15600.0,17619.0,20126.0,21542.0,25172.0,27471.0,29789.0,34404.0,35168.0,35480.0,39665.0,41245.0,48409.0,50889.0,54057.0,60944.0,64172.0,64172.0,64180.0,64180.0,40.0
51040886,51040886,Azure/azure-cli,1392.0,2067.0,4522.0,7693.0,10219.0,13102.0,16746.0,26078.0,32085.0,33917.0,35487.0,36378.0,38014.0,38586.0,39798.0,42607.0,42708.0,44315.0,45360.0,46477.0,46630.0,48093.0,48607.0,48971.0,49869.0,50873.0,51211.0,52020.0,53133.0,55263.0,60099.0,62094.0,65499.0,69228.0,73994.0,78464.0,83384.0,89404.0,96539.0,102213.0,109777.0,115824.0,123421.0,131498.0,139725.0,155962.0,164764.0,172374.0,179351.0,191938.0,203593.0,211961.0,220594.0,230305.0,240419.0,247512.0,254222.0,256520.0,266292.0,274920.0,60.0
51108542,51108542,Azure/SONiC,0.0,0.0,0.0,0.0,1427.0,1593.0,2573.0,4281.0,5398.0,5531.0,5754.0,6838.0,6868.0,6868.0,6868.0,7388.0,7489.0,7489.0,7489.0,10954.0,12497.0,14071.0,15287.0,15361.0,16217.0,16301.0,16563.0,16563.0,16803.0,19091.0,20245.0,20472.0,21614.0,22133.0,22503.0,23724.0,25116.0,25116.0,27895.0,31924.0,33609.0,36465.0,39824.0,41229.0,43296.0,45314.0,50320.0,50320.0,53801.0,56078.0,57735.0,59764.0,60864.0,61429.0,62767.0,63385.0,65485.0,70228.0,115170.0,161418.0,49.0
51481910,51481910,Azure/sonic-ztp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,1378.0,1378.0,1378.0,1378.0,3311.0,3311.0,4760.0,4760.0,5858.0,7391.0,7391.0,7391.0,7391.0,7391.0,7391.0,7391.0,8747.0,8747.0,8879.0,8879.0,8879.0,8879.0,8879.0,8879.0,8879.0,7.0
51481966,51481966,Azure/sonic-object-library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,1.0
51481969,51481969,Azure/sonic-nat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,1955.0,1981.0,1981.0,1981.0,3140.0,3140.0,3140.0,3140.0,4684.0,4684.0,4684.0,4734.0,4734.0,4734.0,4734.0,4734.0,4821.0,4821.0,7.0
51861216,51861216,Azure/hdinsight-phoenix-sharp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,1.0
51939937,51939937,Azure/sonic-stp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,834.0,834.0,834.0,834.0,834.0,834.0,834.0,1429.0,2955.0,2955.0,2955.0,2955.0,2955.0,2955.0,2955.0,2955.0,2955.0,5.0
51939969,51939969,Azure/sonic-mgmt-framework,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,258.0,258.0,378.0,533.0,806.0,917.0,2309.0,2496.0,4493.0,4493.0,6058.0,6264.0,6389.0,6415.0,6415.0,6419.0,6591.0,6591.0,6912.0,7326.0,8437.0,9703.0,9703.0,9761.0,9761.0,9761.0,9761.0,9761.0,10647.0,10647.0,21.0
52169157,52169157,Azure/sonic-platform-modules-s6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,1986.0,1986.0,1986.0,1986.0,1986.0,1986.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3.0
52470131,52470131,Azure/azure-webjobs-sdk-templates,0.0,0.0,0.0,0.0,0.0,0.0,63.0,320.0,482.0,584.0,584.0,584.0,584.0,584.0,782.0,1226.0,1681.0,2438.0,2944.0,3550.0,3989.0,6347.0,6583.0,6583.0,6838.0,7110.0,7517.0,7570.0,8378.0,8483.0,8833.0,8833.0,8833.0,8912.0,9840.0,10061.0,10799.0,11010.0,11422.0,11468.0,11468.0,11636.0,12641.0,13107.0,14667.0,16917.0,17502.0,18684.0,19547.0,19890.0,23338.0,23657.0,28958.0,33062.0,34697.0,37145.0,38258.0,38258.0,38258.0,43411.0,44.0
52503397,52503397,Azure/media-services-dotnet-deliver-drm-licenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1.0
52558128,52558128,Azure/sonic-build-tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,3459.0,6757.0,10569.0,10569.0,11424.0,11424.0,15140.0,16236.0,18749.0,18936.0,21877.0,26174.0,28323.0,33483.0,35652.0,38589.0,41651.0,43865.0,49770.0,52029.0,56346.0,58754.0,58754.0,60123.0,60123.0,60123.0,60123.0,60123.0,60882.0,60882.0,60882.0,60882.0,23.0
52558133,52558133,Azure/sonic-mgmt,0.0,0.0,0.0,0.0,1928.0,4693.0,8170.0,12025.0,14935.0,18524.0,21440.0,24181.0,26345.0,28203.0,28309.0,29923.0,30024.0,30024.0,30957.0,34657.0,36509.0,38473.0,39828.0,39966.0,41915.0,42857.0,44259.0,44259.0,45892.0,48083.0,51467.0,51644.0,52790.0,52790.0,56402.0,60506.0,64193.0,64193.0,74254.0,83079.0,86931.0,92294.0,99393.0,105536.0,110397.0,116695.0,123879.0,126310.0,134243.0,144014.0,155782.0,165636.0,170955.0,175406.0,182118.0,188160.0,212923.0,214754.0,222200.0,227253.0,52.0
52837665,52837665,Azure/azure-diagnostics-tools,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,2573.0,5157.0,5157.0,5254.0,5254.0,5405.0,5405.0,5511.0,5511.0,5651.0,5651.0,5740.0,5740.0,5740.0,5939.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,10.0
53111978,53111978,Azure/azurestack-solutionvalidation,0.0,0.0,0.0,0.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,1.0
53154185,53154185,Azure/NetworkMonitoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,917.0,917.0,917.0,917.0,917.0,917.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,3.0
53158376,53158376,Azure/Cortana-Intelligence-Gallery-Content,0.0,0.0,0.0,0.0,568.0,568.0,568.0,568.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,1685.0,2.0
53158536,53158536,Azure/sonic-pas-config-s6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,3109.0,4673.0,4673.0,4877.0,4877.0,4997.0,4997.0,5722.0,5722.0,5722.0,5857.0,5991.0,7834.0,7834.0,8040.0,9149.0,9255.0,9255.0,9255.0,9427.0,9427.0,9427.0,9427.0,10065.0,12298.0,12298.0,14514.0,16318.0,16318.0,19220.0,19220.0,19220.0,19220.0,18.0
53366165,53366165,Azure/azure-apihub-sdk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,1.0
53432430,53432430,Azure/sonic-py-swsssdk,0.0,0.0,0.0,0.0,83.0,83.0,1781.0,3296.0,4413.0,6058.0,6557.0,8309.0,9153.0,9153.0,9153.0,9153.0,9153.0,9153.0,9153.0,10520.0,11676.0,12914.0,14092.0,14166.0,15022.0,15022.0,15022.0,15022.0,15022.0,15022.0,15022.0,15022.0,15022.0,15022.0,15391.0,15989.0,16219.0,16219.0,16433.0,20697.0,23165.0,24801.0,25577.0,25902.0,26518.0,27496.0,28439.0,28439.0,28700.0,28866.0,29992.0,33514.0,33514.0,34240.0,34635.0,36453.0,37103.0,37103.0,37103.0,37103.0,34.0
53432471,53432471,Azure/sonic-dbsyncd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,662.0,662.0,662.0,662.0,1838.0,3386.0,3883.0,3883.0,3883.0,3883.0,3883.0,4566.0,4566.0,4658.0,4658.0,4658.0,4658.0,4658.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,7166.0,7166.0,7166.0,7651.0,11230.0,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,11.0
