,t,label,d,f
4254,t4253,n4254,2,0.14528579150773313
4255,t4254,n4255,2,0.5023848363047223
4256,t4255,n4256,6,0.8414478945537932
4257,t4256,n4257,2,0.044508199846033825
4258,t4257,n4258,2,0.3708179945151776
4259,t4258,n4259,5,0.9201529599893469
4260,t4259,n4260,2,0.3603127090500312
4261,t4260,n4261,2,0.29603936371703077
4262,t4261,n4262,2,0.5170145810394428
4263,t4262,n4263,2,0.10428960582847635
4264,t4263,n4264,2,0.39501371403047414
4265,t4264,n4265,4,0.8639871976109728
4266,t4265,n4266,2,0.015415729887347629
4267,t4266,n4267,4,0.583941086508381
4268,t4267,n4268,2,0.2322252557054647
4269,t4268,n4269,3,0.5585922914614948
4270,t4269,n4270,2,0.14610937390110723
4271,t4270,n4271,2,0.51936424620088
4272,t4271,n4272,3,0.299926310107103
4273,t4272,n4273,2,0.32239622181133964
4274,t4273,n4274,2,0.7889460674321265
4275,t4274,n4275,7,0.7812361634275065
4276,t4275,n4276,2,0.16361547799161957
4277,t4276,n4277,5,0.9180280561012664
4278,t4277,n4278,2,0.6283276987151906
4279,t4278,n4279,2,0.05553174251627424
4280,t4279,n4280,2,0.04915204975955234
4281,t4280,n4281,2,0.3068172522812811
4282,t4281,n4282,2,0.09792831797236101
4283,t4282,n4283,3,0.7523331186534808
4284,t4283,n4284,2,0.5753553518735123
4285,t4284,n4285,4,0.12633216380540735
4286,t4285,n4286,2,0.21333467662422045
4287,t4286,n4287,2,0.5343221854682005
4288,t4287,n4288,2,0.35713240944564073
4289,t4288,n4289,3,0.9452476418156723
4290,t4289,n4290,2,0.2507032322996834
4291,t4290,n4291,4,0.5178900983249732
4292,t4291,n4292,3,0.20332595435126088
4293,t4292,n4293,3,0.7880518101737923
4294,t4293,n4294,2,0.04055648946707491
4295,t4294,n4295,2,0.06024598767271083
4296,t4295,n4296,2,0.4648367213869955
4297,t4296,n4297,4,0.7969876285130122
4298,t4297,n4298,2,0.6080386331659304
4299,t4298,n4299,2,0.32701059208098915
4300,t4299,n4300,2,0.992769462546403
4301,t4300,n4301,2,0.7144117122871247
4302,t4301,n4302,2,0.4468741156446814
4303,t4302,n4303,2,0.5871900451929399
4304,t4303,n4304,3,0.7231112893828207
4305,t4304,n4305,2,0.00718615647417753
4306,t4305,n4306,3,0.4819179360024005
4307,t4306,n4307,2,0.3142346810601133
4308,t4307,n4308,3,0.949017890575061
4309,t4308,n4309,2,0.33251732724936744
4310,t4309,n4310,2,0.2888723006620534
4311,t4310,n4311,3,0.7145420325277299
4312,t4311,n4312,2,0.20146097649949135
4313,t4312,n4313,2,0.901454933261855
4314,t4313,n4314,2,0.5474429055084815
4315,t4314,n4315,3,0.8864168256446517
4316,t4315,n4316,2,0.17672737134402605
4317,t4316,n4317,5,0.8956889230908952
4318,t4317,n4318,2,0.22263299795073355
4319,t4318,n4319,5,0.49865141708890415
4320,t4319,n4320,3,0.41458865938103007
4321,t4320,n4321,2,0.5906335348375804
4322,t4321,n4322,2,0.588630530929279
4323,t4322,n4323,5,0.6147205922555423
4324,t4323,n4324,2,0.07257166115989866
4325,t4324,n4325,2,0.06679566816027893
4326,t4325,n4326,2,0.7823808652569688
4327,t4326,n4327,3,0.767696224789792
4328,t4327,n4328,2,0.4303087908322215
4329,t4328,n4329,2,0.12327284976341102
4330,t4329,n4330,2,0.12551013143455247
4331,t4330,n4331,5,0.4485052779246823
4332,t4331,n4332,4,0.9629456330866578
4333,t4332,n4333,3,0.7703084286042566
4334,t4333,n4334,7,0.9622784327473757
4335,t4334,n4335,3,0.5817396687482299
4336,t4335,n4336,2,0.5138118887399941
4337,t4336,n4337,3,0.4668656164084434
4338,t4337,n4338,7,0.6939760424563193
4339,t4338,n4339,2,0.5616207184973637
4340,t4339,n4340,2,0.8596745638297196
4341,t4340,n4341,2,0.18907614573157472
4342,t4341,n4342,4,0.45437467395024245
4343,t4342,n4343,4,0.6720494125355206
4344,t4343,n4344,3,0.997293643316049
4345,t4344,n4345,3,0.8299491313934124
4346,t4345,n4346,5,0.5885717900594535
4347,t4346,n4347,2,0.3985879234001162
4348,t4347,n4348,2,0.39577366941365333
4349,t4348,n4349,2,0.04609398328708447
4350,t4349,n4350,2,0.15259240091035053
4351,t4350,n4351,2,0.415833118694514
4352,t4351,n4352,2,0.34849947935817427
4353,t4352,n4353,2,0.25162803834722414
4354,t4353,n4354,4,0.5417852356483124
4355,t4354,n4355,4,0.6727124983578362
4356,t4355,n4356,2,0.13469150071595326
4357,t4356,n4357,2,0.02873946298357888
4358,t4357,n4358,2,0.6432803859462497
4359,t4358,n4359,2,0.26191129724946705
4360,t4359,n4360,2,0.8578971195663185
4361,t4360,n4361,3,0.6622832554054939
4362,t4361,n4362,4,0.3381158450842091
4363,t4362,n4363,2,0.34412514391600724
4364,t4363,n4364,2,0.23318225041322937
4365,t4364,n4365,2,0.0019233991336740086
4366,t4365,n4366,2,0.9709057374313017
4367,t4366,n4367,2,0.06718388866862657
4368,t4367,n4368,3,0.7576418752010434
4369,t4368,n4369,2,0.01534584479521861
4370,t4369,n4370,3,0.8449030945326815
4371,t4370,n4371,2,0.7642733395861477
4372,t4371,n4372,3,0.41960753816849894
4373,t4372,n4373,2,0.9309989418678519
4374,t4373,n4374,2,0.07416749347666551
4375,t4374,n4375,2,0.09683642731688913
4376,t4375,n4376,2,0.1996804454520451
4377,t4376,n4377,2,0.42408039058842106
4378,t4377,n4378,2,0.1294202472431335
4379,t4378,n4379,2,0.9522196673904074
4380,t4379,n4380,2,0.38172868712904706
4381,t4380,n4381,2,0.11164995765638186
4382,t4381,n4382,3,0.9993361574053675
4383,t4382,n4383,2,0.5124556805108971
4384,t4383,n4384,6,0.7010617764919498
4385,t4384,n4385,2,0.5274769961143972
4386,t4385,n4386,7,0.7791493653016279
4387,t4386,n4387,2,0.4354741061298829
4388,t4387,n4388,2,0.031018209068257696
4389,t4388,n4389,4,0.8562658030223486
4390,t4389,n4390,2,0.14699273799963442
4391,t4390,n4391,5,0.44638063375391435
4392,t4391,n4392,3,0.6735182686472972
4393,t4392,n4393,2,0.9495979882690725
4394,t4393,n4394,3,0.20450205997354132
4395,t4394,n4395,3,0.17197894790306867
4396,t4395,n4396,4,0.5309758653827016
4397,t4396,n4397,2,0.839495527329984
4398,t4397,n4398,2,0.3897776781417257
4399,t4398,n4399,2,0.07197218045449638
4400,t4399,n4400,3,0.4075554973821499
4401,t4400,n4401,4,0.6915742808886469
4402,t4401,n4402,4,0.7359005535455679
4403,t4402,n4403,4,0.2201415704432329
4404,t4403,n4404,3,0.4152611319477232
4405,t4404,n4405,3,0.8384662011774328
4406,t4405,n4406,2,0.2518556872376483
4407,t4406,n4407,3,0.46728953265188355
4408,t4407,n4408,5,0.9988482563757037
4409,t4408,n4409,3,0.41964619837206585
4410,t4409,n4410,2,0.2843433750291662
4411,t4410,n4411,3,0.3589414242060385
4412,t4411,n4412,4,0.5598004534231594
4413,t4412,n4413,2,0.8105274776892736
4414,t4413,n4414,2,0.25852289714605603
4415,t4414,n4415,3,0.8475354376810965
4416,t4415,n4416,2,0.05682976181128374
4417,t4416,n4417,3,0.5551084945048372
4418,t4417,n4418,2,0.06771625489327882
4419,t4418,n4419,3,0.5257317947201636
4420,t4419,n4420,4,0.41036140928366893
4421,t4420,n4421,2,0.11412157880962404
4422,t4421,n4422,5,0.8422397444125035
4423,t4422,n4423,5,0.799786732358395
4424,t4423,n4424,5,0.9807665098761695
4425,t4424,n4425,2,0.5709978664451412
4426,t4425,n4426,2,0.45924445896833455
4427,t4426,n4427,3,0.5926647516989586
4428,t4427,n4428,3,0.4028122755003799
4429,t4428,n4429,5,0.4667227486901304
4430,t4429,n4430,3,0.18344171606441728
4431,t4430,n4431,2,0.730257554667693
4432,t4431,n4432,3,0.6055269587301828
4433,t4432,n4433,2,0.5694777214361982
4434,t4433,n4434,2,0.23992753128828292
4435,t4434,n4435,4,0.752498896837624
4436,t4435,n4436,3,0.6171769134808718
4437,t4436,n4437,2,0.44393810149669277
4438,t4437,n4438,2,0.16709121893846035
4439,t4438,n4439,4,0.5216319811539887
4440,t4439,n4440,6,0.6360431423537021
4441,t4440,n4441,2,0.1645399897149984
4442,t4441,n4442,2,0.7601128941882451
4443,t4442,n4443,4,0.960227170639946
4444,t4443,n4444,2,0.5520426544112265
4445,t4444,n4445,2,0.027368700177946792
4446,t4445,n4446,2,0.6885097511128647
4447,t4446,n4447,2,0.052244613867291845
4448,t4447,n4448,4,0.17612560196305516
4449,t4448,n4449,2,0.009252461333058792
4450,t4449,n4450,3,0.1844324704975021
4451,t4450,n4451,4,0.8379869474448624
4452,t4451,n4452,2,0.7910217857305704
4453,t4452,n4453,2,0.08516451145876669
4454,t4453,n4454,2,0.9519641133182131
4455,t4454,n4455,4,0.7896598287603334
4456,t4455,n4456,2,0.49591404065397715
4457,t4456,n4457,2,0.3328164014392754
4458,t4457,n4458,2,0.2010347596106934
4459,t4458,n4459,3,0.733283843803013
4460,t4459,n4460,2,0.690315621801408
4461,t4460,n4461,2,0.29499146680434174
4462,t4461,n4462,5,0.5476461867083018
4463,t4462,n4463,2,0.9738173614879073
4464,t4463,n4464,2,0.7438053720024991
4465,t4464,n4465,3,0.14797187983867222
4466,t4465,n4466,2,0.17030003608392685
4467,t4466,n4467,4,0.2732128153946216
4468,t4467,n4468,2,0.8078609195584937
4469,t4468,n4469,2,0.37595171225787205
4470,t4469,n4470,2,0.5854588436480518
4471,t4470,n4471,3,0.15515405345031785
4472,t4471,n4472,2,0.053917047718196054
4473,t4472,n4473,2,0.28651219184968824
4474,t4473,n4474,4,0.7988547161206666
4475,t4474,n4475,2,0.162121309967598
4476,t4475,n4476,2,0.27204379851298977
4477,t4476,n4477,5,0.6048917113704457
4478,t4477,n4478,2,0.01711727795908735
4479,t4478,n4479,2,0.19522692940143027
4480,t4479,n4480,5,0.4225262223673947
4481,t4480,n4481,3,0.6456782459781678
4482,t4481,n4482,2,0.8827810103526272
4483,t4482,n4483,2,0.0029102217211453008
4484,t4483,n4484,2,0.7459164199285048
4485,t4484,n4485,2,0.05719821876040654
4486,t4485,n4486,2,0.4935775515874985
4487,t4486,n4487,2,0.9590190476247377
4488,t4487,n4488,2,0.19060033895617412
4489,t4488,n4489,2,0.8182423356814083
4490,t4489,n4490,4,0.34334347433257695
4491,t4490,n4491,2,0.6605441363042642
4492,t4491,n4492,2,0.734316460930149
4493,t4492,n4493,2,0.27549426962240764
4494,t4493,n4494,3,0.7872478999223403
4495,t4494,n4495,2,0.4937268989586425
4496,t4495,n4496,2,0.9044334950779503
4497,t4496,n4497,7,0.8782602517570057
4498,t4497,n4498,4,0.8395103178700445
4499,t4498,n4499,3,0.7383878908953735
4500,t4499,n4500,2,0.8621148273270733
4501,t4500,n4501,2,0.3355689499971122
4502,t4501,n4502,3,0.2134231006848526
4503,t4502,n4503,2,0.295080293589992
4504,t4503,n4504,3,0.5451835065663986
4505,t4504,n4505,5,0.7163735594917573
4506,t4505,n4506,3,0.577627566802512
4507,t4506,n4507,2,0.5206229551012334
4508,t4507,n4508,2,0.623824034944089
4509,t4508,n4509,2,0.3509532200782033
4510,t4509,n4510,4,0.9403722237527956
4511,t4510,n4511,4,0.9672726522459271
4512,t4511,n4512,2,0.08373013324806133
4513,t4512,n4513,3,0.7359759642563141
4514,t4513,n4514,2,0.5014281524607174
4515,t4514,n4515,2,0.15387418159228128
4516,t4515,n4516,2,0.5286526809161778
4517,t4516,n4517,2,0.3722724607628425
4518,t4517,n4518,3,0.4006908314461166
4519,t4518,n4519,2,0.719416675204073
4520,t4519,n4520,2,0.4639305706303185
4521,t4520,n4521,2,0.19931509082274756
4522,t4521,n4522,3,0.8701640036300183
4523,t4522,n4523,2,0.46425011807193384
4524,t4523,n4524,2,0.5629072913114578
4525,t4524,n4525,3,0.8279407443555215
4526,t4525,n4526,2,0.23251509029067186
4527,t4526,n4527,2,0.6335219532197486
4528,t4527,n4528,2,0.15554734198484788
4529,t4528,n4529,2,0.311849783678385
4530,t4529,n4530,2,0.08888824125285277
4531,t4530,n4531,2,0.6024820948861895
4532,t4531,n4532,5,0.3840482584181306
4533,t4532,n4533,2,0.03904821138747305
4534,t4533,n4534,9,0.7558998075911771
4535,t4534,n4535,2,0.11464046588473287
4536,t4535,n4536,4,0.5439402557310525
4537,t4536,n4537,7,0.9242681143481764
4538,t4537,n4538,2,0.6895906051047668
4539,t4538,n4539,4,0.9786236414190547
4540,t4539,n4540,4,0.5913417557659304
4541,t4540,n4541,2,0.08393646844046587
4542,t4541,n4542,3,0.5627022324739975
4543,t4542,n4543,2,0.004303594680670875
4544,t4543,n4544,3,0.47569807585106083
4545,t4544,n4545,3,0.7394918584634321
4546,t4545,n4546,5,0.9477280009960176
4547,t4546,n4547,6,0.9321939518369018
4548,t4547,n4548,2,0.907977705636868
4549,t4548,n4549,2,0.838159710436791
4550,t4549,n4550,2,0.394219494641585
4551,t4550,n4551,2,0.4497450003889286
4552,t4551,n4552,2,0.0027325485279023898
4553,t4552,n4553,2,0.7847330900332565
4554,t4553,n4554,2,0.8491369516225609
4555,t4554,n4555,2,0.0146919636028352
4556,t4555,n4556,2,0.4398111770088332
4557,t4556,n4557,6,0.7904558629160287
4558,t4557,n4558,2,0.18204837520452077
4559,t4558,n4559,2,0.09253798154835147
4560,t4559,n4560,3,0.2190468205523426
4561,t4560,n4561,6,0.6395010677143319
4562,t4561,n4562,3,0.377657410821861
4563,t4562,n4563,2,0.1344948189968983
4564,t4563,n4564,2,0.6716788492255396
4565,t4564,n4565,3,0.37433782372922075
4566,t4565,n4566,3,0.45678687419828456
4567,t4566,n4567,3,0.9818157716059196
4568,t4567,n4568,3,0.09682604348822554
4569,t4568,n4569,3,0.7014060254795345
4570,t4569,n4570,3,0.2704215228854788
4571,t4570,n4571,2,0.16103138661062466
4572,t4571,n4572,3,0.9267156390477463
4573,t4572,n4573,2,0.8490298678751476
4574,t4573,n4574,2,0.0705819054646345
4575,t4574,n4575,2,0.07716869094522316
4576,t4575,n4576,2,0.25651686006777863
4577,t4576,n4577,3,0.26836801696861756
4578,t4577,n4578,4,0.9649020162753499
4579,t4578,n4579,2,0.16736048712723772
4580,t4579,n4580,2,0.48822842174999326
4581,t4580,n4581,5,0.8057031234084376
4582,t4581,n4582,5,0.9888363378341067
4583,t4582,n4583,3,0.4462807556693801
4584,t4583,n4584,2,0.38123088134741234
4585,t4584,n4585,2,0.10147150435675811
4586,t4585,n4586,2,0.43466305217459567
4587,t4586,n4587,2,0.003884855966461487
4588,t4587,n4588,3,0.2786438951991552
4589,t4588,n4589,2,0.08206594727912808
4590,t4589,n4590,3,0.26569166787374765
4591,t4590,n4591,5,0.5618458968696097
4592,t4591,n4592,2,0.029735303998731255
4593,t4592,n4593,3,0.5412131609475116
4594,t4593,n4594,2,0.703188292972056
4595,t4594,n4595,2,0.7833783837525764
4596,t4595,n4596,2,0.31733882550149817
4597,t4596,n4597,4,0.6176557901549222
4598,t4597,n4598,4,0.4949030497863147
4599,t4598,n4599,2,0.3097514497120786
4600,t4599,n4600,4,0.5202325353646894
4601,t4600,n4601,4,0.9558010313882084
4602,t4601,n4602,2,0.43833155816227665
4603,t4602,n4603,4,0.8929511044452924
4604,t4603,n4604,6,0.8963916902266715
4605,t4604,n4605,2,0.431676009604291
4606,t4605,n4606,4,0.749851918006457
4607,t4606,n4607,2,0.3881761650529022
4608,t4607,n4608,3,0.26441745904815683
4609,t4608,n4609,2,0.2987267547127449
4610,t4609,n4610,2,0.7015707259225132
4611,t4610,n4611,3,0.228904057837656
4612,t4611,n4612,3,0.720132568407986
4613,t4612,n4613,4,0.37783258386662855
4614,t4613,n4614,2,0.20844721008956013
4615,t4614,n4615,2,0.6466252333778039
4616,t4615,n4616,2,0.5335631108296616
4617,t4616,n4617,2,0.26163523613625395
4618,t4617,n4618,9,0.8073361394555236
4619,t4618,n4619,2,0.14995590634450262
4620,t4619,n4620,3,0.6056825962857905
4621,t4620,n4621,2,0.32068842469092884
4622,t4621,n4622,4,0.9418935187955614
4623,t4622,n4623,2,0.3734859068491204
4624,t4623,n4624,5,0.11668768535007223
4625,t4624,n4625,2,0.22976359691881687
4626,t4625,n4626,2,0.7433493927338659
4627,t4626,n4627,3,0.5205600628936896
4628,t4627,n4628,7,0.7724602978357544
4629,t4628,n4629,3,0.9380280240306614
4630,t4629,n4630,3,0.32500376135343956
4631,t4630,n4631,3,0.4006664694241895
4632,t4631,n4632,2,0.388732371150351
4633,t4632,n4633,2,0.8568200333633273
4634,t4633,n4634,2,0.800180782706747
4635,t4634,n4635,2,0.1129313294788965
4636,t4635,n4636,5,0.6500368182738273
4637,t4636,n4637,2,0.8029283641980458
4638,t4637,n4638,2,0.29864874290956545
4639,t4638,n4639,5,0.6953524874889336
4640,t4639,n4640,8,0.9874612212204072
4641,t4640,n4641,3,0.48667716980693676
4642,t4641,n4642,2,0.16771384494886876
4643,t4642,n4643,2,0.35100522678634216
4644,t4643,n4644,3,0.26347539458758173
4645,t4644,n4645,2,0.36545625741259513
4646,t4645,n4646,2,0.6043744673482777
4647,t4646,n4647,3,0.1455211657795854
4648,t4647,n4648,2,0.2288923073439756
4649,t4648,n4649,2,0.2807100549207645
4650,t4649,n4650,2,0.10106029598939992
4651,t4650,n4651,2,0.5384386030712256
4652,t4651,n4652,2,0.17230411105241705
4653,t4652,n4653,7,0.899756122481515
4654,t4653,n4654,2,0.3963291214214729
4655,t4654,n4655,2,0.2977420679971656
4656,t4655,n4656,2,0.19703322510395105
4657,t4656,n4657,2,0.8734825998357681
4658,t4657,n4658,4,0.9770841848580318
4659,t4658,n4659,4,0.7352566769758944
4660,t4659,n4660,4,0.9359658016299183
4661,t4660,n4661,6,0.9483090240878577
4662,t4661,n4662,2,0.2815342891224839
4663,t4662,n4663,2,0.73210368716987
4664,t4663,n4664,2,0.06143591594499531
4665,t4664,n4665,3,0.3820605872720615
4666,t4665,n4666,2,0.2800448384792089
4667,t4666,n4667,2,0.15621081339399534
4668,t4667,n4668,2,0.07805370122072774
4669,t4668,n4669,4,0.6976053599062578
4670,t4669,n4670,2,0.9013395587543457
4671,t4670,n4671,2,0.25323154550237326
4672,t4671,n4672,2,0.1177375407632213
4673,t4672,n4673,6,0.8367713829989498
4674,t4673,n4674,3,0.9059408116431144
4675,t4674,n4675,2,0.11557167078251807
4676,t4675,n4676,8,0.9303962412905976
4677,t4676,n4677,2,0.800743987083922
4678,t4677,n4678,3,0.7154267250900568
4679,t4678,n4679,2,0.27249903960737265
4680,t4679,n4680,2,0.40953426301910867
4681,t4680,n4681,2,0.9732726131402512
4682,t4681,n4682,3,0.9155550040485251
4683,t4682,n4683,3,0.679224857404391
4684,t4683,n4684,5,0.9283437012142001
4685,t4684,n4685,2,0.2051552305736386
4686,t4685,n4686,2,8.171892335362418e-05
4687,t4686,n4687,5,0.6652545423732932
4688,t4687,n4688,3,0.8903213743434742
4689,t4688,n4689,2,0.20721946840996852
4690,t4689,n4690,2,0.8950210388081774
4691,t4690,n4691,3,0.8267736789366307
4692,t4691,n4692,3,0.49955545312963745
4693,t4692,n4693,2,0.6426379685750852
4694,t4693,n4694,3,0.9548824710754171
4695,t4694,n4695,2,0.34124790626766943
4696,t4695,n4696,3,0.8145220384367444
4697,t4696,n4697,2,0.292966122972829
4698,t4697,n4698,2,0.2443021213896983
4699,t4698,n4699,2,0.04534558354867668
4700,t4699,n4700,2,0.537830544688914
4701,t4700,n4701,2,0.8851171268725216
4702,t4701,n4702,3,0.7741636978254904
4703,t4702,n4703,2,0.600281757828868
4704,t4703,n4704,5,0.8757963133369376
4705,t4704,n4705,3,0.822464817950099
4706,t4705,n4706,3,0.7644389192170569
4707,t4706,n4707,2,0.12742778434625668
4708,t4707,n4708,2,0.13050112666553082
4709,t4708,n4709,2,0.6178881935688915
4710,t4709,n4710,3,0.4624011656500281
4711,t4710,n4711,2,0.33675139989818537
4712,t4711,n4712,2,0.18197322974676988
4713,t4712,n4713,2,0.2635881701825984
4714,t4713,n4714,6,0.9433601209861124
4715,t4714,n4715,4,0.18144218091568454
4716,t4715,n4716,3,0.9446233014531372
4717,t4716,n4717,2,0.2797745110637265
4718,t4717,n4718,2,0.4036628311849175
4719,t4718,n4719,3,0.43430457700214176
4720,t4719,n4720,2,0.3376040987938377
4721,t4720,n4721,2,0.9115794452064192
4722,t4721,n4722,2,0.19866842904526816
4723,t4722,n4723,3,0.5652123358175302
4724,t4723,n4724,2,0.22897985317163994
4725,t4724,n4725,3,0.9150413049310415
4726,t4725,n4726,2,0.251747978468406
4727,t4726,n4727,2,0.06076583616628772
4728,t4727,n4728,5,0.6569024564606434
4729,t4728,n4729,2,0.1545385778602456
4730,t4729,n4730,2,0.7827177034194696
4731,t4730,n4731,4,0.5239907397740312
4732,t4731,n4732,2,0.3775587029290789
4733,t4732,n4733,2,0.28647711517780317
4734,t4733,n4734,3,0.41771880403026285
4735,t4734,n4735,2,0.9927909268848994
4736,t4735,n4736,2,0.350143613210368
4737,t4736,n4737,2,0.347641083624999
4738,t4737,n4738,5,0.96932982248007
4739,t4738,n4739,2,0.1678331034194016
4740,t4739,n4740,3,0.5418072964045589
4741,t4740,n4741,4,0.9523202916153432
4742,t4741,n4742,7,0.7860487103115186
4743,t4742,n4743,8,0.9790249377855078
4744,t4743,n4744,2,0.7461296058115409
4745,t4744,n4745,2,0.4702446358146998
4746,t4745,n4746,3,0.4422039777732901
4747,t4746,n4747,2,0.6184288370042726
4748,t4747,n4748,3,0.3930056793839479
4749,t4748,n4749,2,0.11681961471681901
4750,t4749,n4750,4,0.7337538325437867
4751,t4750,n4751,2,0.45616900368797775
4752,t4751,n4752,2,0.5951152984952068
4753,t4752,n4753,3,0.23019488844417912
4754,t4753,n4754,2,0.7783390207628388
4755,t4754,n4755,3,0.611631100657018
4756,t4755,n4756,2,0.32108426817192603
4757,t4756,n4757,4,0.623613744432639
4758,t4757,n4758,3,0.23727480985765026
4759,t4758,n4759,4,0.9246377530880546
4760,t4759,n4760,3,0.6535507672872659
4761,t4760,n4761,2,0.2630098863315785
4762,t4761,n4762,2,0.15965509421664204
4763,t4762,n4763,2,0.002136834603266302
4764,t4763,n4764,3,0.9870619531129049
4765,t4764,n4765,5,0.39297634977213003
4766,t4765,n4766,2,0.7539205875090706
4767,t4766,n4767,2,0.005421603617979276
4768,t4767,n4768,3,0.6485024711023745
4769,t4768,n4769,2,0.5317894960116762
4770,t4769,n4770,2,0.3415039528401813
4771,t4770,n4771,3,0.8891547890251225
4772,t4771,n4772,2,0.6134282068756929
4773,t4772,n4773,6,0.8201038871769157
4774,t4773,n4774,2,0.07698676278057714
4775,t4774,n4775,2,0.201986943016505
4776,t4775,n4776,2,0.008442009182979993
4777,t4776,n4777,2,0.05707964391821596
4778,t4777,n4778,2,0.44735658074758455
4779,t4778,n4779,2,0.1820484172210174
4780,t4779,n4780,2,0.1858111144385728
4781,t4780,n4781,2,0.6054815684247896
4782,t4781,n4782,3,0.8493710678929302
4783,t4782,n4783,2,0.0992023545919406
4784,t4783,n4784,2,0.8571519947334231
4785,t4784,n4785,3,0.2586771949965265
4786,t4785,n4786,2,0.13954739383974601
4787,t4786,n4787,3,0.6319077438571691
4788,t4787,n4788,2,0.1469103131371292
4789,t4788,n4789,3,0.8263718375653607
4790,t4789,n4790,2,0.7193295666900792
4791,t4790,n4791,2,0.12019088194827954
4792,t4791,n4792,3,0.9387931879814404
4793,t4792,n4793,2,0.16794968679922062
4794,t4793,n4794,2,0.5501321542992919
4795,t4794,n4795,2,0.25359259994067407
4796,t4795,n4796,2,0.19282094200188882
4797,t4796,n4797,2,0.3700915792930676
4798,t4797,n4798,2,0.6005179456450516
4799,t4798,n4799,2,0.152153101523533
4800,t4799,n4800,2,0.0418869522320684
4801,t4800,n4801,2,0.8202836474164857
4802,t4801,n4802,2,0.6988768692751285
4803,t4802,n4803,2,0.8029683600544268
4804,t4803,n4804,4,0.5974799334801058
4805,t4804,n4805,3,0.3810867863845224
4806,t4805,n4806,4,0.31874248925439275
4807,t4806,n4807,2,0.49663642468611546
4808,t4807,n4808,6,0.458598047942665
4809,t4808,n4809,2,0.09637951943687928
4810,t4809,n4810,2,0.658659724803841
4811,t4810,n4811,2,0.9054853419887376
4812,t4811,n4812,4,0.9103659161043715
4813,t4812,n4813,2,0.2148741812852457
4814,t4813,n4814,2,0.43579920927168303
4815,t4814,n4815,2,0.2796252907663087
4816,t4815,n4816,2,0.45847420060501554
4817,t4816,n4817,2,0.03342231533254081
4818,t4817,n4818,2,0.22761666290591354
4819,t4818,n4819,4,0.9701604169896806
4820,t4819,n4820,2,0.4830915548463175
4821,t4820,n4821,5,0.9838614734275037
4822,t4821,n4822,3,0.6654131774282809
4823,t4822,n4823,3,0.7146184390382174
4824,t4823,n4824,4,0.5508289102887413
4825,t4824,n4825,2,0.010577261436563234
4826,t4825,n4826,3,0.7813212302901598
4827,t4826,n4827,2,0.053258791630991786
4828,t4827,n4828,2,0.8200384020235084
4829,t4828,n4829,2,0.16478255892370164
4830,t4829,n4830,2,0.02634235300793142
4831,t4830,n4831,2,0.08132684515584798
4832,t4831,n4832,2,0.14052851910006725
4833,t4832,n4833,2,0.33836110291185484
4834,t4833,n4834,3,0.4683897169358858
4835,t4834,n4835,3,0.2680516997191814
4836,t4835,n4836,2,0.6146395315503265
4837,t4836,n4837,4,0.44244734758343573
4838,t4837,n4838,2,0.10796354457285018
4839,t4838,n4839,2,0.1526480227699223
4840,t4839,n4840,6,0.835748896200941
4841,t4840,n4841,2,0.16754595192987365
4842,t4841,n4842,2,0.6058352023511587
4843,t4842,n4843,2,0.055608787039516216
4844,t4843,n4844,2,0.3989343033248307
4845,t4844,n4845,3,0.7929802165248178
4846,t4845,n4846,2,0.8288576024431019
4847,t4846,n4847,6,0.9423259062574266
4848,t4847,n4848,3,0.460409585005104
4849,t4848,n4849,4,0.6815511873968946
4850,t4849,n4850,2,0.44568691966621676
4851,t4850,n4851,2,0.5454118412664545
4852,t4851,n4852,3,0.431053722313114
4853,t4852,n4853,3,0.5999104569068879
4854,t4853,n4854,2,0.8875776664085165
4855,t4854,n4855,2,0.054884413755255546
4856,t4855,n4856,4,0.8205749367615888
4857,t4856,n4857,2,0.3148471221120426
4858,t4857,n4858,2,0.7834830652526682
4859,t4858,n4859,4,0.81391208112665
4860,t4859,n4860,3,0.7613645760427367
4861,t4860,n4861,3,0.44486269232992237
4862,t4861,n4862,2,0.4735905938077445
4863,t4862,n4863,2,0.43359510344848584
4864,t4863,n4864,3,0.4751572232666753
4865,t4864,n4865,2,0.759119518890788
4866,t4865,n4866,2,0.563112027202835
4867,t4866,n4867,2,0.5758581666025175
4868,t4867,n4868,2,0.9371558276891709
4869,t4868,n4869,5,0.6624091407755589
4870,t4869,n4870,4,0.33513121211915664
4871,t4870,n4871,3,0.22675378244811573
4872,t4871,n4872,2,0.5498180924967708
4873,t4872,n4873,2,0.027351866276802195
4874,t4873,n4874,2,0.30278796586032786
4875,t4874,n4875,3,0.6897611960158462
4876,t4875,n4876,2,0.6070626197034936
4877,t4876,n4877,2,0.4681172681211737
4878,t4877,n4878,2,0.9134494986942198
4879,t4878,n4879,2,0.2618873823477522
4880,t4879,n4880,2,0.6593299372142452
4881,t4880,n4881,2,0.3554759394935547
4882,t4881,n4882,3,0.27929046970197946
4883,t4882,n4883,2,0.176019095000707
4884,t4883,n4884,2,0.030432164345690293
4885,t4884,n4885,2,0.3092744688595792
4886,t4885,n4886,2,0.7283622753698642
4887,t4886,n4887,2,0.5657660018484922
4888,t4887,n4888,3,0.41107573832026645
4889,t4888,n4889,2,0.03943075861755674
4890,t4889,n4890,2,0.2262094508360274
4891,t4890,n4891,3,0.40882931976107506
